step,method,q,seed,ablation,alpha_mean,beta_mean
610304,TEL-PPO,40.0,42,baseline,6369.66,17675.22
614400,TEL-PPO,40.0,42,baseline,6361.68,17755.52
618496,TEL-PPO,40.0,42,baseline,6356.69,17816.96
622592,TEL-PPO,40.0,42,baseline,6348.04,17846.29
626688,TEL-PPO,40.0,42,baseline,6365.24,17899.7
630784,TEL-PPO,40.0,42,baseline,6407.32,17941.64
634880,TEL-PPO,40.0,42,baseline,6415.88,18026.7
638976,TEL-PPO,40.0,42,baseline,6449.22,18080.07
643072,TEL-PPO,40.0,42,baseline,6476.55,18111.73
647168,TEL-PPO,40.0,42,baseline,6514.25,18115.55
651264,TEL-PPO,40.0,42,baseline,6537.82,18124.7
655360,TEL-PPO,40.0,42,baseline,6560.47,18147.99
659456,TEL-PPO,40.0,42,baseline,6604.43,18221.43
663552,TEL-PPO,40.0,42,baseline,6611.93,18299.53
667648,TEL-PPO,40.0,42,baseline,6591.89,18356.36
671744,TEL-PPO,40.0,42,baseline,6612.63,18383.98
675840,TEL-PPO,40.0,42,baseline,6641.92,18429.93
679936,TEL-PPO,40.0,42,baseline,6628.58,18498.2
684032,TEL-PPO,40.0,42,baseline,6613.11,18531.0
688128,TEL-PPO,40.0,42,baseline,6623.48,18562.08
692224,TEL-PPO,40.0,42,baseline,6644.28,18556.45
696320,TEL-PPO,40.0,42,baseline,6664.68,18590.3
700416,TEL-PPO,40.0,42,baseline,6693.72,18578.06
704512,TEL-PPO,40.0,42,baseline,6700.39,18633.58
708608,TEL-PPO,40.0,42,baseline,6714.26,18672.68
712704,TEL-PPO,40.0,42,baseline,6743.86,18699.82
716800,TEL-PPO,40.0,42,baseline,6744.79,18752.96
720896,TEL-PPO,40.0,42,baseline,6728.83,18805.75
724992,TEL-PPO,40.0,42,baseline,6746.22,18870.27
729088,TEL-PPO,40.0,42,baseline,6767.5,18949.89
733184,TEL-PPO,40.0,42,baseline,6793.0,18993.02
737280,TEL-PPO,40.0,42,baseline,6814.21,18996.63
741376,TEL-PPO,40.0,42,baseline,6825.71,19043.59
745472,TEL-PPO,40.0,42,baseline,6847.88,19102.68
749568,TEL-PPO,40.0,42,baseline,6872.66,19129.37
753664,TEL-PPO,40.0,42,baseline,6896.22,19187.0
757760,TEL-PPO,40.0,42,baseline,6929.21,19233.7
761856,TEL-PPO,40.0,42,baseline,6949.21,19229.08
765952,TEL-PPO,40.0,42,baseline,6953.75,19282.65
770048,TEL-PPO,40.0,42,baseline,6962.14,19325.12
774144,TEL-PPO,40.0,42,baseline,6970.34,19356.78
778240,TEL-PPO,40.0,42,baseline,7004.99,19333.48
782336,TEL-PPO,40.0,42,baseline,7026.53,19305.49
786432,TEL-PPO,40.0,42,baseline,7031.95,19341.5
790528,TEL-PPO,40.0,42,baseline,7056.68,19370.61
794624,TEL-PPO,40.0,42,baseline,7051.98,19426.34
798720,TEL-PPO,40.0,42,baseline,7073.45,19471.45
802816,TEL-PPO,40.0,42,baseline,7084.62,19595.38
806912,TEL-PPO,40.0,42,baseline,7079.28,19641.56
811008,TEL-PPO,40.0,42,baseline,7113.12,19694.17
815104,TEL-PPO,40.0,42,baseline,7141.13,19666.77
819200,TEL-PPO,40.0,42,baseline,7166.6,19648.96
823296,TEL-PPO,40.0,42,baseline,7183.93,19663.19
827392,TEL-PPO,40.0,42,baseline,7212.79,19626.42
831488,TEL-PPO,40.0,42,baseline,7218.24,19647.81
835584,TEL-PPO,40.0,42,baseline,7238.23,19663.27
839680,TEL-PPO,40.0,42,baseline,7254.41,19672.71
843776,TEL-PPO,40.0,42,baseline,7249.45,19678.18
847872,TEL-PPO,40.0,42,baseline,7274.64,19680.15
851968,TEL-PPO,40.0,42,baseline,7299.16,19680.02
856064,TEL-PPO,40.0,42,baseline,7312.67,19738.62
860160,TEL-PPO,40.0,42,baseline,7318.86,19817.52
864256,TEL-PPO,40.0,42,baseline,7343.61,19838.35
868352,TEL-PPO,40.0,42,baseline,7359.52,19857.98
872448,TEL-PPO,40.0,42,baseline,7382.83,19828.31
876544,TEL-PPO,40.0,42,baseline,7395.3,19861.72
880640,TEL-PPO,40.0,42,baseline,7434.65,19974.84
884736,TEL-PPO,40.0,42,baseline,7460.18,19972.44
888832,TEL-PPO,40.0,42,baseline,7488.71,20011.64
892928,TEL-PPO,40.0,42,baseline,7482.33,20062.15
897024,TEL-PPO,40.0,42,baseline,7471.17,20105.68
901120,TEL-PPO,40.0,42,baseline,7483.02,20114.08
905216,TEL-PPO,40.0,42,baseline,7469.46,20130.19
909312,TEL-PPO,40.0,42,baseline,7490.45,20128.19
913408,TEL-PPO,40.0,42,baseline,7520.21,20201.29
917504,TEL-PPO,40.0,42,baseline,7552.49,20248.88
921600,TEL-PPO,40.0,42,baseline,7547.1,20288.48
925696,TEL-PPO,40.0,42,baseline,7560.45,20271.58
929792,TEL-PPO,40.0,42,baseline,7566.91,20280.46
933888,TEL-PPO,40.0,42,baseline,7578.92,20284.07
937984,TEL-PPO,40.0,42,baseline,7580.85,20298.92
942080,TEL-PPO,40.0,42,baseline,7605.92,20286.38
946176,TEL-PPO,40.0,42,baseline,7604.08,20311.86
950272,TEL-PPO,40.0,42,baseline,7618.45,20292.89
954368,TEL-PPO,40.0,42,baseline,7632.09,20291.05
958464,TEL-PPO,40.0,42,baseline,7635.06,20325.36
962560,TEL-PPO,40.0,42,baseline,7627.4,20371.71
966656,TEL-PPO,40.0,42,baseline,7615.93,20419.69
970752,TEL-PPO,40.0,42,baseline,7642.25,20424.99
974848,TEL-PPO,40.0,42,baseline,7632.27,20473.54
978944,TEL-PPO,40.0,42,baseline,7642.39,20545.68
983040,TEL-PPO,40.0,42,baseline,7672.16,20583.73
987136,TEL-PPO,40.0,42,baseline,7688.71,20610.88
991232,TEL-PPO,40.0,42,baseline,7715.27,20630.91
995328,TEL-PPO,40.0,42,baseline,7744.4,20610.88
999424,TEL-PPO,40.0,42,baseline,7741.07,20666.22
1003520,TEL-PPO,40.0,42,baseline,7757.98,20701.8
1007616,TEL-PPO,40.0,42,baseline,7741.22,20761.56
1011712,TEL-PPO,40.0,42,baseline,7777.65,20747.78
1015808,TEL-PPO,40.0,42,baseline,7779.35,20858.64
1019904,TEL-PPO,40.0,42,baseline,7805.5,20918.84
1024000,TEL-PPO,40.0,42,baseline,7793.37,20961.05
1028096,TEL-PPO,40.0,42,baseline,7820.98,20961.45
1032192,TEL-PPO,40.0,42,baseline,7850.34,20972.33
1036288,TEL-PPO,40.0,42,baseline,7883.38,20958.7
1040384,TEL-PPO,40.0,42,baseline,7902.54,20939.09
1044480,TEL-PPO,40.0,42,baseline,7906.91,20959.94
1048576,TEL-PPO,40.0,42,baseline,7939.16,20997.94
1052672,TEL-PPO,40.0,42,baseline,7969.3,21064.28
1056768,TEL-PPO,40.0,42,baseline,8006.59,21062.39
1060864,TEL-PPO,40.0,42,baseline,7991.32,21105.63
1064960,TEL-PPO,40.0,42,baseline,8006.13,21123.22
1069056,TEL-PPO,40.0,42,baseline,7984.88,21091.76
1073152,TEL-PPO,40.0,42,baseline,7971.79,21092.91
1077248,TEL-PPO,40.0,42,baseline,7983.55,21070.1
1081344,TEL-PPO,40.0,42,baseline,8007.27,21036.94
1085440,TEL-PPO,40.0,42,baseline,8023.34,21073.47
1089536,TEL-PPO,40.0,42,baseline,8071.36,21254.19
1093632,TEL-PPO,40.0,42,baseline,8110.27,21322.0
1097728,TEL-PPO,40.0,42,baseline,8123.89,21379.75
1101824,TEL-PPO,40.0,42,baseline,8147.85,21411.38
1105920,TEL-PPO,40.0,42,baseline,8161.47,21432.25
1110016,TEL-PPO,40.0,42,baseline,8167.01,21474.3
1114112,TEL-PPO,40.0,42,baseline,8192.47,21476.07
1118208,TEL-PPO,40.0,42,baseline,8205.47,21489.31
1122304,TEL-PPO,40.0,42,baseline,8232.72,21451.79
1126400,TEL-PPO,40.0,42,baseline,8238.83,21463.55
1130496,TEL-PPO,40.0,42,baseline,8228.67,21496.92
1134592,TEL-PPO,40.0,42,baseline,8231.4,21513.11
1138688,TEL-PPO,40.0,42,baseline,8250.46,21505.13
1142784,TEL-PPO,40.0,42,baseline,8251.11,21555.46
1146880,TEL-PPO,40.0,42,baseline,8254.6,21567.32
1150976,TEL-PPO,40.0,42,baseline,8247.98,21558.19
1155072,TEL-PPO,40.0,42,baseline,8221.12,21588.86
1159168,TEL-PPO,40.0,42,baseline,8204.09,21624.28
1163264,TEL-PPO,40.0,42,baseline,8207.42,21662.23
1167360,TEL-PPO,40.0,42,baseline,8215.69,21691.68
1171456,TEL-PPO,40.0,42,baseline,8207.64,21736.45
1175552,TEL-PPO,40.0,42,baseline,8219.19,21820.63
1179648,TEL-PPO,40.0,42,baseline,8233.0,21859.79
1183744,TEL-PPO,40.0,42,baseline,8229.36,21903.53
1187840,TEL-PPO,40.0,42,baseline,8201.22,21963.59
1191936,TEL-PPO,40.0,42,baseline,8229.96,21935.42
1196032,TEL-PPO,40.0,42,baseline,8226.1,21955.97
1200128,TEL-PPO,40.0,42,baseline,8242.54,21961.62
1204224,TEL-PPO,40.0,42,baseline,8255.59,22016.97
1208320,TEL-PPO,40.0,42,baseline,8295.0,22058.56
1212416,TEL-PPO,40.0,42,baseline,8334.57,22056.13
1216512,TEL-PPO,40.0,42,baseline,8355.61,22123.83
1220608,TEL-PPO,40.0,42,baseline,8403.04,22234.52
1224704,TEL-PPO,40.0,42,baseline,8436.18,22375.34
1228800,TEL-PPO,40.0,42,baseline,8422.81,22458.46
1232896,TEL-PPO,40.0,42,baseline,8443.51,22525.84
1236992,TEL-PPO,40.0,42,baseline,8474.9,22559.8
1241088,TEL-PPO,40.0,42,baseline,8516.66,22654.25
1245184,TEL-PPO,40.0,42,baseline,8540.71,22709.0
1249280,TEL-PPO,40.0,42,baseline,8575.78,22693.7
1253376,TEL-PPO,40.0,42,baseline,8593.29,22700.24
1257472,TEL-PPO,40.0,42,baseline,8641.41,22844.71
1261568,TEL-PPO,40.0,42,baseline,8681.29,22940.6
1265664,TEL-PPO,40.0,42,baseline,8696.33,22998.94
1269760,TEL-PPO,40.0,42,baseline,8679.38,23066.59
1273856,TEL-PPO,40.0,42,baseline,8665.56,23105.45
1277952,TEL-PPO,40.0,42,baseline,8685.29,23115.41
1282048,TEL-PPO,40.0,42,baseline,8674.6,23160.93
1286144,TEL-PPO,40.0,42,baseline,8684.16,23182.68
1290240,TEL-PPO,40.0,42,baseline,8691.65,23202.98
1294336,TEL-PPO,40.0,42,baseline,8707.15,23240.18
1298432,TEL-PPO,40.0,42,baseline,8703.16,23283.09
1302528,TEL-PPO,40.0,42,baseline,8702.74,23314.71
1306624,TEL-PPO,40.0,42,baseline,8694.12,23339.45
0,TEL-PPO,40.0,1024,baseline,70.48789978027344,104.71997833251953
4096,TEL-PPO,40.0,1024,baseline,68.7205810546875,106.291015625
8192,TEL-PPO,40.0,1024,baseline,67.05796813964844,107.69169616699219
12288,TEL-PPO,40.0,1024,baseline,65.11925506591797,109.31568145751953
16384,TEL-PPO,40.0,1024,baseline,63.567832946777344,110.53205108642578
20480,TEL-PPO,40.0,1024,baseline,62.15858840942383,111.67903137207031
24576,TEL-PPO,40.0,1024,baseline,60.798057556152344,112.8986587524414
28672,TEL-PPO,40.0,1024,baseline,59.55166244506836,114.12708282470703
32768,TEL-PPO,40.0,1024,baseline,58.36857986450195,115.24079895019531
36864,TEL-PPO,40.0,1024,baseline,57.54682540893555,115.91178894042969
40960,TEL-PPO,40.0,1024,baseline,56.566253662109375,116.78689575195312
45056,TEL-PPO,40.0,1024,baseline,55.76789474487305,117.64379119873047
49152,TEL-PPO,40.0,1024,baseline,55.06062316894531,118.52740478515625
53248,TEL-PPO,40.0,1024,baseline,54.460575103759766,119.36458587646484
57344,TEL-PPO,40.0,1024,baseline,53.703556060791016,120.04444885253906
61440,TEL-PPO,40.0,1024,baseline,53.237911224365234,120.60395050048828
65536,TEL-PPO,40.0,1024,baseline,52.66535186767578,121.33617401123047
69632,TEL-PPO,40.0,1024,baseline,52.10307693481445,121.89844512939453
73728,TEL-PPO,40.0,1024,baseline,51.7000732421875,122.32864379882812
77824,TEL-PPO,40.0,1024,baseline,51.232601165771484,122.95413208007812
81920,TEL-PPO,40.0,1024,baseline,99.95620727539062,241.95205688476562
86016,TEL-PPO,40.0,1024,baseline,149.84840393066406,366.6957702636719
90112,TEL-PPO,40.0,1024,baseline,203.59109497070312,497.1105041503906
94208,TEL-PPO,40.0,1024,baseline,261.1161804199219,634.7860717773438
98304,TEL-PPO,40.0,1024,baseline,319.7190246582031,779.57958984375
102400,TEL-PPO,40.0,1024,baseline,378.87298583984375,932.0919799804688
106496,TEL-PPO,40.0,1024,baseline,443.4366149902344,1088.6705322265625
110592,TEL-PPO,40.0,1024,baseline,511.8736572265625,1249.2669677734375
114688,TEL-PPO,40.0,1024,baseline,580.8530883789062,1417.0584716796875
118784,TEL-PPO,40.0,1024,baseline,648.2045288085938,1594.0347900390625
122880,TEL-PPO,40.0,1024,baseline,723.4006958007812,1773.638427734375
126976,TEL-PPO,40.0,1024,baseline,799.9327392578125,1969.38232421875
131072,TEL-PPO,40.0,1024,baseline,884.1387939453125,2161.585205078125
135168,TEL-PPO,40.0,1024,baseline,964.0128173828125,2368.060546875
139264,TEL-PPO,40.0,1024,baseline,1051.965087890625,2584.707763671875
143360,TEL-PPO,40.0,1024,baseline,1147.6392822265625,2813.880615234375
147456,TEL-PPO,40.0,1024,baseline,1230.9503173828125,3039.13330078125
151552,TEL-PPO,40.0,1024,baseline,1321.092041015625,3255.0380859375
155648,TEL-PPO,40.0,1024,baseline,1403.19775390625,3470.7841796875
159744,TEL-PPO,40.0,1024,baseline,1494.685791015625,3737.294189453125
163840,TEL-PPO,40.0,1024,baseline,1593.142333984375,3965.201171875
167936,TEL-PPO,40.0,1024,baseline,1685.753662109375,4201.36083984375
172032,TEL-PPO,40.0,1024,baseline,1788.3587646484375,4417.5322265625
176128,TEL-PPO,40.0,1024,baseline,1865.9403076171875,4654.86181640625
180224,TEL-PPO,40.0,1024,baseline,1939.153564453125,4866.4306640625
184320,TEL-PPO,40.0,1024,baseline,2024.703857421875,5096.36865234375
188416,TEL-PPO,40.0,1024,baseline,2125.88623046875,5334.81640625
192512,TEL-PPO,40.0,1024,baseline,2216.37548828125,5562.193359375
196608,TEL-PPO,40.0,1024,baseline,2301.267333984375,5798.4775390625
200704,TEL-PPO,40.0,1024,baseline,2405.794677734375,6008.13134765625
204800,TEL-PPO,40.0,1024,baseline,2502.967041015625,6245.63623046875
208896,TEL-PPO,40.0,1024,baseline,2615.15234375,6529.0185546875
212992,TEL-PPO,40.0,1024,baseline,2695.968994140625,6772.720703125
217088,TEL-PPO,40.0,1024,baseline,2814.4384765625,7073.65234375
221184,TEL-PPO,40.0,1024,baseline,2920.57470703125,7288.68408203125
225280,TEL-PPO,40.0,1024,baseline,3037.154296875,7542.2763671875
229376,TEL-PPO,40.0,1024,baseline,3144.73681640625,7797.015625
233472,TEL-PPO,40.0,1024,baseline,3245.63525390625,7993.107421875
237568,TEL-PPO,40.0,1024,baseline,3325.42236328125,8237.01953125
241664,TEL-PPO,40.0,1024,baseline,3443.958984375,8507.134765625
245760,TEL-PPO,40.0,1024,baseline,3547.196044921875,8812.8564453125
249856,TEL-PPO,40.0,1024,baseline,3639.22705078125,9088.6611328125
253952,TEL-PPO,40.0,1024,baseline,3748.616943359375,9361.111328125
258048,TEL-PPO,40.0,1024,baseline,3854.98779296875,9630.35546875
262144,TEL-PPO,40.0,1024,baseline,3942.554443359375,9885.181640625
266240,TEL-PPO,40.0,1024,baseline,4083.845947265625,10271.544921875
270336,TEL-PPO,40.0,1024,baseline,4229.8193359375,10580.5
274432,TEL-PPO,40.0,1024,baseline,4398.48583984375,10992.1220703125
278528,TEL-PPO,40.0,1024,baseline,4566.9375,11384.6455078125
282624,TEL-PPO,40.0,1024,baseline,4693.0888671875,11751.4072265625
286720,TEL-PPO,40.0,1024,baseline,4723.42138671875,11846.9609375
290816,TEL-PPO,40.0,1024,baseline,4746.61474609375,11891.048828125
294912,TEL-PPO,40.0,1024,baseline,4764.1201171875,11930.0078125
299008,TEL-PPO,40.0,1024,baseline,4752.07080078125,11957.7294921875
303104,TEL-PPO,40.0,1024,baseline,4764.693359375,11974.23046875
307200,TEL-PPO,40.0,1024,baseline,4769.01708984375,12067.3779296875
311296,TEL-PPO,40.0,1024,baseline,4768.875,12115.353515625
315392,TEL-PPO,40.0,1024,baseline,4812.88330078125,12168.36328125
319488,TEL-PPO,40.0,1024,baseline,4842.1025390625,12220.6943359375
323584,TEL-PPO,40.0,1024,baseline,4868.0400390625,12210.2607421875
327680,TEL-PPO,40.0,1024,baseline,4876.74365234375,12259.884765625
331776,TEL-PPO,40.0,1024,baseline,4889.55224609375,12301.642578125
335872,TEL-PPO,40.0,1024,baseline,4904.53662109375,12330.1484375
339968,TEL-PPO,40.0,1024,baseline,4934.4970703125,12366.0439453125
344064,TEL-PPO,40.0,1024,baseline,4968.86279296875,12352.9990234375
348160,TEL-PPO,40.0,1024,baseline,4977.7021484375,12389.888671875
352256,TEL-PPO,40.0,1024,baseline,4982.80322265625,12437.7197265625
356352,TEL-PPO,40.0,1024,baseline,4966.650390625,12470.83984375
360448,TEL-PPO,40.0,1024,baseline,4976.0791015625,12493.21875
364544,TEL-PPO,40.0,1024,baseline,4993.71533203125,12500.0146484375
368640,TEL-PPO,40.0,1024,baseline,5006.66748046875,12520.8818359375
372736,TEL-PPO,40.0,1024,baseline,5036.365234375,12520.4453125
376832,TEL-PPO,40.0,1024,baseline,5052.73779296875,12541.2216796875
380928,TEL-PPO,40.0,1024,baseline,5053.5458984375,12558.5419921875
385024,TEL-PPO,40.0,1024,baseline,5049.89404296875,12580.498046875
389120,TEL-PPO,40.0,1024,baseline,5030.12109375,12612.056640625
393216,TEL-PPO,40.0,1024,baseline,5023.3056640625,12639.2314453125
397312,TEL-PPO,40.0,1024,baseline,4998.927734375,12672.720703125
401408,TEL-PPO,40.0,1024,baseline,5025.46875,12667.787109375
405504,TEL-PPO,40.0,1024,baseline,5040.56494140625,12780.255859375
409600,TEL-PPO,40.0,1024,baseline,5064.69921875,12827.12109375
413696,TEL-PPO,40.0,1024,baseline,5086.10986328125,12899.380859375
417792,TEL-PPO,40.0,1024,baseline,5117.93017578125,12945.361328125
421888,TEL-PPO,40.0,1024,baseline,5157.4970703125,13011.5009765625
425984,TEL-PPO,40.0,1024,baseline,5186.3583984375,13012.8271484375
430080,TEL-PPO,40.0,1024,baseline,5180.712890625,13049.09375
434176,TEL-PPO,40.0,1024,baseline,5212.95263671875,13082.2646484375
438272,TEL-PPO,40.0,1024,baseline,5250.22900390625,13110.9990234375
442368,TEL-PPO,40.0,1024,baseline,5312.99658203125,13200.427734375
446464,TEL-PPO,40.0,1024,baseline,5345.62646484375,13225.8466796875
450560,TEL-PPO,40.0,1024,baseline,5357.5703125,13273.8046875
454656,TEL-PPO,40.0,1024,baseline,5374.04248046875,13305.060546875
458752,TEL-PPO,40.0,1024,baseline,5392.0966796875,13328.076171875
462848,TEL-PPO,40.0,1024,baseline,5422.62548828125,13323.0634765625
466944,TEL-PPO,40.0,1024,baseline,5454.6279296875,13356.2373046875
471040,TEL-PPO,40.0,1024,baseline,5460.55517578125,13411.677734375
475136,TEL-PPO,40.0,1024,baseline,5465.3974609375,13441.8330078125
479232,TEL-PPO,40.0,1024,baseline,5444.8662109375,13472.4111328125
483328,TEL-PPO,40.0,1024,baseline,5455.56689453125,13537.9775390625
487424,TEL-PPO,40.0,1024,baseline,5466.08154296875,13567.5244140625
491520,TEL-PPO,40.0,1024,baseline,5488.0576171875,13572.431640625
495616,TEL-PPO,40.0,1024,baseline,5497.1875,13580.642578125
499712,TEL-PPO,40.0,1024,baseline,5522.90673828125,13563.056640625
503808,TEL-PPO,40.0,1024,baseline,5522.08056640625,13596.005859375
507904,TEL-PPO,40.0,1024,baseline,5508.43798828125,13649.3828125
512000,TEL-PPO,40.0,1024,baseline,5499.60546875,13687.380859375
516096,TEL-PPO,40.0,1024,baseline,5524.15380859375,13704.197265625
520192,TEL-PPO,40.0,1024,baseline,5530.51708984375,13733.587890625
524288,TEL-PPO,40.0,1024,baseline,5548.35009765625,13822.9521484375
528384,TEL-PPO,40.0,1024,baseline,5571.6396484375,13886.4892578125
532480,TEL-PPO,40.0,1024,baseline,5603.79052734375,13912.861328125
536576,TEL-PPO,40.0,1024,baseline,5637.30859375,13891.03515625
540672,TEL-PPO,40.0,1024,baseline,5651.76953125,13893.876953125
544768,TEL-PPO,40.0,1024,baseline,5667.6904296875,13881.5859375
548864,TEL-PPO,40.0,1024,baseline,5697.31005859375,13849.9169921875
552960,TEL-PPO,40.0,1024,baseline,5693.02978515625,13878.388671875
557056,TEL-PPO,40.0,1024,baseline,5699.95068359375,13885.447265625
561152,TEL-PPO,40.0,1024,baseline,5709.02490234375,13903.6298828125
565248,TEL-PPO,40.0,1024,baseline,5720.11083984375,13922.8203125
569344,TEL-PPO,40.0,1024,baseline,5722.95556640625,13952.1533203125
573440,TEL-PPO,40.0,1024,baseline,5728.5361328125,13975.1298828125
577536,TEL-PPO,40.0,1024,baseline,5728.7001953125,13994.306640625
581632,TEL-PPO,40.0,1024,baseline,5745.55322265625,14008.0029296875
585728,TEL-PPO,40.0,1024,baseline,5732.94580078125,14033.5947265625
589824,TEL-PPO,40.0,1024,baseline,5739.02392578125,14056.3818359375
593920,TEL-PPO,40.0,1024,baseline,5737.615234375,14075.162109375
598016,TEL-PPO,40.0,1024,baseline,5750.90966796875,14075.7724609375
602112,TEL-PPO,40.0,1024,baseline,5789.69677734375,14115.4052734375
606208,TEL-PPO,40.0,1024,baseline,5819.83544921875,14120.9345703125
610304,TEL-PPO,40.0,1024,baseline,5888.80029296875,14198.5322265625
614400,TEL-PPO,40.0,1024,baseline,5937.8427734375,14323.7275390625
618496,TEL-PPO,40.0,1024,baseline,5944.30029296875,14423.69140625
622592,TEL-PPO,40.0,1024,baseline,5965.5234375,14464.28515625
626688,TEL-PPO,40.0,1024,baseline,5993.359375,14523.0185546875
630784,TEL-PPO,40.0,1024,baseline,5982.99462890625,14569.4052734375
634880,TEL-PPO,40.0,1024,baseline,5998.19921875,14572.1796875
638976,TEL-PPO,40.0,1024,baseline,6026.666015625,14547.82421875
643072,TEL-PPO,40.0,1024,baseline,6027.35595703125,14584.2646484375
647168,TEL-PPO,40.0,1024,baseline,6051.4228515625,14598.0634765625
0,TEL-PPO,40.0,123,baseline,77.72508239746094,93.85845947265625
4096,TEL-PPO,40.0,123,baseline,76.28924560546875,95.92639923095703
8192,TEL-PPO,40.0,123,baseline,74.70956420898438,98.24685668945312
12288,TEL-PPO,40.0,123,baseline,73.43478393554688,100.18310546875
16384,TEL-PPO,40.0,123,baseline,72.02791595458984,102.36112976074219
20480,TEL-PPO,40.0,123,baseline,70.72325134277344,104.48799133300781
24576,TEL-PPO,40.0,123,baseline,69.51697540283203,106.52388763427734
28672,TEL-PPO,40.0,123,baseline,68.39891052246094,108.47357177734375
32768,TEL-PPO,40.0,123,baseline,67.33963012695312,110.41094207763672
36864,TEL-PPO,40.0,123,baseline,66.43034362792969,112.25791931152344
40960,TEL-PPO,40.0,123,baseline,65.66847229003906,114.00233459472656
45056,TEL-PPO,40.0,123,baseline,64.94068908691406,115.78094482421875
49152,TEL-PPO,40.0,123,baseline,64.17813873291016,117.41795349121094
53248,TEL-PPO,40.0,123,baseline,63.418949127197266,119.0511703491211
57344,TEL-PPO,40.0,123,baseline,62.93801498413086,120.6033706665039
61440,TEL-PPO,40.0,123,baseline,62.432193756103516,122.22920227050781
65536,TEL-PPO,40.0,123,baseline,62.11801528930664,123.91885375976562
69632,TEL-PPO,40.0,123,baseline,61.76165008544922,125.66339874267578
73728,TEL-PPO,40.0,123,baseline,61.43051528930664,127.30740356445312
77824,TEL-PPO,40.0,123,baseline,61.171791076660156,128.704833984375
81920,TEL-PPO,40.0,123,baseline,124.48870086669922,265.3064270019531
86016,TEL-PPO,40.0,123,baseline,189.7133331298828,408.1052551269531
90112,TEL-PPO,40.0,123,baseline,258.6024169921875,557.3564453125
94208,TEL-PPO,40.0,123,baseline,329.8583984375,714.7796630859375
98304,TEL-PPO,40.0,123,baseline,404.5473937988281,880.7498168945312
102400,TEL-PPO,40.0,123,baseline,482.428955078125,1054.9093017578125
106496,TEL-PPO,40.0,123,baseline,564.8701171875,1237.9259033203125
110592,TEL-PPO,40.0,123,baseline,650.1971435546875,1427.611083984375
114688,TEL-PPO,40.0,123,baseline,741.1442260742188,1622.1224365234375
118784,TEL-PPO,40.0,123,baseline,835.2313232421875,1825.391357421875
