step,method,q,seed,ablation,effort_mean,agent1_effort,agent2_effort,theoretical_effort
3010560,TEL-PPO,45.0,46,baseline,41.217145518865365,41.21668739430607,41.21760364342466,35.35353535353535
3014656,TEL-PPO,45.0,46,baseline,41.25374174956236,41.25336314085875,41.254120358265965,35.35353535353535
3018752,TEL-PPO,45.0,46,baseline,41.28903214121245,41.286503041163044,41.29156124126186,35.35353535353535
3022848,TEL-PPO,45.0,46,baseline,41.31065850052984,41.31253056507563,41.308786435984054,35.35353535353535
3026944,TEL-PPO,45.0,46,baseline,41.441440965980206,41.447644035331855,41.435237896628564,35.35353535353535
3031040,TEL-PPO,45.0,46,baseline,41.39876333205025,41.39572136197233,41.40180530212818,35.35353535353535
3035136,TEL-PPO,45.0,46,baseline,41.307401191908895,41.31126481667166,41.30353756714612,35.35353535353535
3039232,TEL-PPO,45.0,46,baseline,41.226322515867565,41.22812446393059,41.22452056780454,35.35353535353535
3043328,TEL-PPO,45.0,46,baseline,41.270715365651995,41.273245694115836,41.268185037188154,35.35353535353535
3047424,TEL-PPO,45.0,46,baseline,41.36430493602518,41.363349058665236,41.36526081338511,35.35353535353535
3051520,TEL-PPO,45.0,46,baseline,41.41540329856798,41.40761387255044,41.423192724585526,35.35353535353535
3055616,TEL-PPO,45.0,46,baseline,41.55478400923312,41.55595393851404,41.5536140799522,35.35353535353535
3059712,TEL-PPO,45.0,46,baseline,41.64531059330328,41.64823458064359,41.64238660596296,35.35353535353535
3063808,TEL-PPO,45.0,46,baseline,41.57852944778284,41.576435720548155,41.58062317501752,35.35353535353535
3067904,TEL-PPO,45.0,46,baseline,41.578151347581326,41.57433162443342,41.58197107072924,35.35353535353535
3072000,TEL-PPO,45.0,46,baseline,41.563727254513616,41.565507325343724,41.56194718368351,35.35353535353535
3076096,TEL-PPO,45.0,46,baseline,41.669416152872145,41.666507751680896,41.67232455406339,35.35353535353535
3080192,TEL-PPO,45.0,46,baseline,41.64634358370682,41.654463131912024,41.638224035501615,35.35353535353535
3084288,TEL-PPO,45.0,46,baseline,41.56419424479825,41.5657023135573,41.5626861760392,35.35353535353535
3088384,TEL-PPO,45.0,46,baseline,41.57195716211555,41.572535566985486,41.57137875724562,35.35353535353535
3092480,TEL-PPO,45.0,46,baseline,41.56540921563284,41.56616357062018,41.56465486064549,35.35353535353535
3096576,TEL-PPO,45.0,46,baseline,41.51273867161939,41.5136587060988,41.51181863713998,35.35353535353535
3100672,TEL-PPO,45.0,46,baseline,41.58321468159565,41.58269780594874,41.58373155724256,35.35353535353535
3104768,TEL-PPO,45.0,46,baseline,41.699332046322596,41.69774504564711,41.70091904699809,35.35353535353535
3108864,TEL-PPO,45.0,46,baseline,41.669988119974796,41.67473405227067,41.66524218767892,35.35353535353535
3112960,TEL-PPO,45.0,46,baseline,41.652652636636034,41.65658849477759,41.648716778494475,35.35353535353535
3117056,TEL-PPO,45.0,46,baseline,41.650771676097094,41.65771068818873,41.643832664005465,35.35353535353535
3121152,TEL-PPO,45.0,46,baseline,41.618216521572364,41.61966879293322,41.6167642502115,35.35353535353535
3125248,TEL-PPO,45.0,46,baseline,41.55955689447008,41.55528549477468,41.56382829416547,35.35353535353535
3129344,TEL-PPO,45.0,46,baseline,41.55472045578051,41.55934080295243,41.55010010860859,35.35353535353535
3133440,TEL-PPO,45.0,46,baseline,41.57938433857634,41.577755183912835,41.581013493239844,35.35353535353535
3137536,TEL-PPO,45.0,46,baseline,41.665545959491325,41.66343579441311,41.66765612456955,35.35353535353535
3141632,TEL-PPO,45.0,46,baseline,41.58708975603805,41.58582273591306,41.58835677616303,35.35353535353535
3145728,TEL-PPO,45.0,46,baseline,41.57157341390841,41.57007216569023,41.573074662126594,35.35353535353535
3149824,TEL-PPO,45.0,46,baseline,41.432458600960615,41.43016357719888,41.434753624722354,35.35353535353535
3153920,TEL-PPO,45.0,46,baseline,41.45565523114058,41.45488707907503,41.45642338320613,35.35353535353535
3158016,TEL-PPO,45.0,46,baseline,41.34588706027715,41.34365679975592,41.34811732079838,35.35353535353535
3162112,TEL-PPO,45.0,46,baseline,41.30083818733688,41.302915321662944,41.29876105301082,35.35353535353535
3166208,TEL-PPO,45.0,46,baseline,41.245718373917015,41.24184901174156,41.24958773609247,35.35353535353535
3170304,TEL-PPO,45.0,46,baseline,41.33012682478866,41.33422812912602,41.326025520451296,35.35353535353535
3174400,TEL-PPO,45.0,46,baseline,41.429811967071146,41.42652754765002,41.43309638649228,35.35353535353535
3178496,TEL-PPO,45.0,46,baseline,41.58157359110186,41.57598761189717,41.58715957030655,35.35353535353535
3182592,TEL-PPO,45.0,46,baseline,41.59402343537657,41.5951651195064,41.592881751246736,35.35353535353535
3186688,TEL-PPO,45.0,46,baseline,41.5953741539269,41.59897593595087,41.59177237190292,35.35353535353535
3190784,TEL-PPO,45.0,46,baseline,41.52265577437355,41.527899654582065,41.517411894165036,35.35353535353535
3194880,TEL-PPO,45.0,46,baseline,41.42991061555229,41.43208832945689,41.42773290164769,35.35353535353535
3198976,TEL-PPO,45.0,46,baseline,41.49823053274302,41.495500594377546,41.50096047110849,35.35353535353535
3203072,TEL-PPO,45.0,46,baseline,41.425726012792495,41.4227977870033,41.428654238581686,35.35353535353535
3207168,TEL-PPO,45.0,46,baseline,41.51338459132231,41.51626827660935,41.51050090603527,35.35353535353535
3211264,TEL-PPO,45.0,46,baseline,41.61261705588542,41.60535913612685,41.619874975644,35.35353535353535
3215360,TEL-PPO,45.0,46,baseline,41.704515445511745,41.711624720133855,41.697406170889636,35.35353535353535
3219456,TEL-PPO,45.0,46,baseline,41.611239476129434,41.614982348866825,41.60749660339204,35.35353535353535
3223552,TEL-PPO,45.0,46,baseline,41.70440226327631,41.70180286560212,41.707001660950496,35.35353535353535
3227648,TEL-PPO,45.0,46,baseline,41.70073058223351,41.70472605247035,41.696735111996674,35.35353535353535
3231744,TEL-PPO,45.0,46,baseline,41.69758944958447,41.694062004797175,41.70111689437177,35.35353535353535
3235840,TEL-PPO,45.0,46,baseline,41.73005121061573,41.731759879738,41.72834254149345,35.35353535353535
3239936,TEL-PPO,45.0,46,baseline,41.735137063544144,41.73575500212593,41.734519124962354,35.35353535353535
3244032,TEL-PPO,45.0,46,baseline,41.78436564607547,41.78612610977138,41.78260518237957,35.35353535353535
3248128,TEL-PPO,45.0,46,baseline,41.90994884399697,41.90725551545622,41.91264217253772,35.35353535353535
3252224,TEL-PPO,45.0,46,baseline,41.89894218696281,41.89683172013613,41.9010526537895,35.35353535353535
3256320,TEL-PPO,45.0,46,baseline,41.901744822971565,41.90295790880925,41.90053173713388,35.35353535353535
3260416,TEL-PPO,45.0,46,baseline,42.00281990971419,42.00649195443849,41.999147864989894,35.35353535353535
3264512,TEL-PPO,45.0,46,baseline,41.88458596635614,41.88362441118803,41.88554752152425,35.35353535353535
3268608,TEL-PPO,45.0,46,baseline,42.00646852049982,42.00840722676363,42.00452981423602,35.35353535353535
3272704,TEL-PPO,45.0,46,baseline,42.05749671021475,42.05332810897388,42.06166531145561,35.35353535353535
3276800,TEL-PPO,45.0,46,baseline,42.12076670024541,42.118897086009305,42.122636314481525,35.35353535353535
3280896,TEL-PPO,45.0,46,baseline,42.02397919213402,42.01911866292356,42.02883972134449,35.35353535353535
3284992,TEL-PPO,45.0,46,baseline,41.874150821473414,41.873338527046045,41.87496311590078,35.35353535353535
3289088,TEL-PPO,45.0,46,baseline,41.73714808234949,41.73835882171996,41.73593734297902,35.35353535353535
3293184,TEL-PPO,45.0,46,baseline,41.61684212600812,41.61315154377368,41.62053270824257,35.35353535353535
3297280,TEL-PPO,45.0,46,baseline,41.535053358413265,41.53366476111118,41.53644195571534,35.35353535353535
3301376,TEL-PPO,45.0,46,baseline,41.41091357823463,41.41133315116166,41.410494005307605,35.35353535353535
3305472,TEL-PPO,45.0,46,baseline,41.43102377606556,41.428224614821445,41.433822937309664,35.35353535353535
3309568,TEL-PPO,45.0,46,baseline,41.32594452658671,41.32994399126623,41.32194506190719,35.35353535353535
3313664,TEL-PPO,45.0,46,baseline,41.33040816988802,41.32790363673122,41.33291270304481,35.35353535353535
3317760,TEL-PPO,45.0,46,baseline,41.264402299653696,41.262374427169426,41.26643017213796,35.35353535353535
3321856,TEL-PPO,45.0,46,baseline,41.12402756698436,41.12332722265272,41.124727911316,35.35353535353535
3325952,TEL-PPO,45.0,46,baseline,41.1993186292238,41.200751789845455,41.197885468602145,35.35353535353535
3330048,TEL-PPO,45.0,46,baseline,41.13549175299708,41.1316400831565,41.139343422837676,35.35353535353535
3334144,TEL-PPO,45.0,46,baseline,41.054747123736824,41.0601459546014,41.049348292872246,35.35353535353535
3338240,TEL-PPO,45.0,46,baseline,41.13389021949847,41.134603821672506,41.13317661732442,35.35353535353535
3342336,TEL-PPO,45.0,46,baseline,41.065143379848465,41.06870920769878,41.06157755199815,35.35353535353535
3346432,TEL-PPO,45.0,46,baseline,41.058660722803225,41.0574647942557,41.05985665135075,35.35353535353535
3350528,TEL-PPO,45.0,46,baseline,41.127583816647444,41.12678104732173,41.12838658597316,35.35353535353535
3354624,TEL-PPO,45.0,46,baseline,41.00322919152683,41.0107812695206,40.995677113533056,35.35353535353535
3358720,TEL-PPO,45.0,46,baseline,40.93804752780123,40.938775385730004,40.937319669872466,35.35353535353535
3362816,TEL-PPO,45.0,46,baseline,41.026089745573685,41.027019794099026,41.025159697048345,35.35353535353535
3366912,TEL-PPO,45.0,46,baseline,40.91454974934456,40.920537398196736,40.908562100492375,35.35353535353535
3371008,TEL-PPO,45.0,46,baseline,40.84378111967816,40.84435558225959,40.84320665709674,35.35353535353535
3375104,TEL-PPO,45.0,46,baseline,40.83970103645687,40.83588239457452,40.84351967833923,35.35353535353535
3379200,TEL-PPO,45.0,46,baseline,40.745979938190466,40.75185885466642,40.74010102171451,35.35353535353535
3383296,TEL-PPO,45.0,46,baseline,40.67775765527034,40.676194999366956,40.679320311173726,35.35353535353535
3387392,TEL-PPO,45.0,46,baseline,40.68039966514338,40.67950463946908,40.681294690817694,35.35353535353535
3391488,TEL-PPO,45.0,46,baseline,40.555726518388816,40.55884247086938,40.55261056590825,35.35353535353535
3395584,TEL-PPO,45.0,46,baseline,40.55000087013471,40.554236061871016,40.5457656783984,35.35353535353535
3399680,TEL-PPO,45.0,46,baseline,40.53758545964946,40.54096802137784,40.53420289792109,35.35353535353535
3403776,TEL-PPO,45.0,46,baseline,40.56417907774453,40.56671995110819,40.561638204380856,35.35353535353535
3407872,TEL-PPO,45.0,46,baseline,40.477414327207896,40.4762261444702,40.47860250994559,35.35353535353535
3411968,TEL-PPO,45.0,46,baseline,40.47513293521483,40.47704908903687,40.4732167813928,35.35353535353535
3416064,TEL-PPO,45.0,46,baseline,40.410444186069014,40.40966341737658,40.411224954761444,35.35353535353535
3420160,TEL-PPO,45.0,46,baseline,40.44462621351707,40.441174321807914,40.44807810522622,35.35353535353535
3424256,TEL-PPO,45.0,46,baseline,40.380651409272176,40.37810673564679,40.38319608289757,35.35353535353535
3428352,TEL-PPO,45.0,46,baseline,40.30958469258614,40.3098621536045,40.309307231567786,35.35353535353535
3432448,TEL-PPO,45.0,46,baseline,40.30151179758819,40.29995187371955,40.30307172145683,35.35353535353535
3436544,TEL-PPO,45.0,46,baseline,40.19921855954452,40.19547717552631,40.20295994356274,35.35353535353535
3440640,TEL-PPO,45.0,46,baseline,40.123505532275885,40.12776595819733,40.11924510635444,35.35353535353535
3444736,TEL-PPO,45.0,46,baseline,40.20611697481938,40.206073064357,40.206160885281754,35.35353535353535
3448832,TEL-PPO,45.0,46,baseline,40.36174003873014,40.35830006096502,40.36518001649526,35.35353535353535
3452928,TEL-PPO,45.0,46,baseline,40.41131119895721,40.40752253867691,40.415099859237515,35.35353535353535
3457024,TEL-PPO,45.0,46,baseline,40.381235136650425,40.38330961484462,40.37916065845623,35.35353535353535
3461120,TEL-PPO,45.0,46,baseline,40.30910811433577,40.306319070980095,40.311897157691455,35.35353535353535
3465216,TEL-PPO,45.0,46,baseline,40.20812054164706,40.20449434034527,40.21174674294885,35.35353535353535
3469312,TEL-PPO,45.0,46,baseline,40.102532338816744,40.10131341591481,40.10375126171867,35.35353535353535
3473408,TEL-PPO,45.0,46,baseline,40.06726801535112,40.06378342770034,40.0707526030019,35.35353535353535
3477504,TEL-PPO,45.0,46,baseline,40.07279637129983,40.07426998671149,40.071322755888175,35.35353535353535
3481600,TEL-PPO,45.0,46,baseline,40.07623681705448,40.075885615311584,40.07658801879737,35.35353535353535
3485696,TEL-PPO,45.0,46,baseline,40.16713034501291,40.16931078396729,40.16494990605853,35.35353535353535
3489792,TEL-PPO,45.0,46,baseline,40.0908431694842,40.09690097626289,40.084785362705524,35.35353535353535
3493888,TEL-PPO,45.0,46,baseline,40.00099772587418,40.004178600385835,39.99781685136252,35.35353535353535
3497984,TEL-PPO,45.0,46,baseline,40.014025845099226,40.00876927562057,40.01928241457789,35.35353535353535
3502080,TEL-PPO,45.0,46,baseline,39.90851055178789,39.90805728081623,39.90896382275955,35.35353535353535
3506176,TEL-PPO,45.0,46,baseline,39.8908964875153,39.89146663062262,39.89032634440798,35.35353535353535
3510272,TEL-PPO,45.0,46,baseline,39.84196132468051,39.83434080891304,39.84958184044799,35.35353535353535
3514368,TEL-PPO,45.0,46,baseline,39.919147741049606,39.9156424459071,39.92265303619211,35.35353535353535
3518464,TEL-PPO,45.0,46,baseline,39.79025502689184,39.79273909330371,39.78777096047997,35.35353535353535
3522560,TEL-PPO,45.0,46,baseline,39.689444731455154,39.69466887600707,39.684220586903244,35.35353535353535
3526656,TEL-PPO,45.0,46,baseline,39.67483429145062,39.67147433757778,39.678194245323475,35.35353535353535
3530752,TEL-PPO,45.0,46,baseline,39.742010285612224,39.739007839933116,39.74501273129134,35.35353535353535
3534848,TEL-PPO,45.0,46,baseline,39.89482859335841,39.90023689437656,39.88942029234027,35.35353535353535
3538944,TEL-PPO,45.0,46,baseline,39.81589405285192,39.812188185751346,39.81959991995249,35.35353535353535
3543040,TEL-PPO,45.0,46,baseline,39.92791394656517,39.928057031705876,39.92777086142447,35.35353535353535
3547136,TEL-PPO,45.0,46,baseline,39.853021899238236,39.85184154286978,39.854202255606694,35.35353535353535
3551232,TEL-PPO,45.0,46,baseline,39.80220680451018,39.79554946068681,39.808864148333555,35.35353535353535
3555328,TEL-PPO,45.0,46,baseline,39.78494488820427,39.78503971453746,39.78485006187108,35.35353535353535
0,TEL-PPO,45.0,46,baseline,53.52145159663638,68.50416085962219,38.53874233365058,37.037037037037045
4096,TEL-PPO,45.0,46,baseline,53.288637546356824,67.54881891142587,39.02845618128777,37.037037037037045
8192,TEL-PPO,45.0,46,baseline,52.98646645899855,66.47157208342082,39.50136083457627,37.037037037037045
12288,TEL-PPO,45.0,46,baseline,52.92667565448214,65.67183086276059,40.1815204462037,37.037037037037045
16384,TEL-PPO,45.0,46,baseline,52.69452443113565,64.69182296097301,40.69722590129829,37.037037037037045
20480,TEL-PPO,45.0,46,baseline,52.53768517868596,63.84851782396436,41.22685253340757,37.037037037037045
24576,TEL-PPO,45.0,46,baseline,52.320449976716105,62.82013315800571,41.82076679542651,37.037037037037045
28672,TEL-PPO,45.0,46,baseline,52.14629410905767,61.924276198260515,42.36831201985483,37.037037037037045
32768,TEL-PPO,45.0,46,baseline,51.92884845379737,60.93321162089708,42.92448528669767,37.037037037037045
36864,TEL-PPO,45.0,46,baseline,51.823084236588315,60.078884357586475,43.567284115590155,37.037037037037045
40960,TEL-PPO,45.0,46,baseline,51.479679778683916,58.921048381365885,44.03831117600194,37.037037037037045
45056,TEL-PPO,45.0,46,baseline,51.361743554007234,58.13873218186196,44.5847549261525,37.037037037037045
49152,TEL-PPO,45.0,46,baseline,51.21926409797746,57.213118273764984,45.22540992218994,37.037037037037045
53248,TEL-PPO,45.0,46,baseline,51.18364560697228,56.40504682436587,45.96224438957869,37.037037037037045
57344,TEL-PPO,45.0,46,baseline,50.9140916615725,55.41461298707881,46.41357033606618,37.037037037037045
61440,TEL-PPO,45.0,46,baseline,50.83747878437859,54.6141744153573,47.06078315339988,37.037037037037045
65536,TEL-PPO,45.0,46,baseline,50.63591591781008,53.69567638915043,47.57615544646973,37.037037037037045
69632,TEL-PPO,45.0,46,baseline,50.30667345877728,52.5076295919715,48.10571732558306,37.037037037037045
73728,TEL-PPO,45.0,46,baseline,50.04382874304425,51.47006158251308,48.61759590357542,37.037037037037045
77824,TEL-PPO,45.0,46,baseline,50.04037685273205,50.76675292011338,49.31400078535073,37.037037037037045
81920,TEL-PPO,45.0,46,baseline,49.845217166468544,49.81133825890733,49.87909607402977,37.037037037037045
86016,TEL-PPO,45.0,46,baseline,49.53648554533722,49.56936935987333,49.503601730801115,37.037037037037045
90112,TEL-PPO,45.0,46,baseline,49.28158120298754,49.268797209486415,49.29436519648866,37.037037037037045
94208,TEL-PPO,45.0,46,baseline,49.41013147309417,49.39362965058524,49.4266332956031,37.037037037037045
98304,TEL-PPO,45.0,46,baseline,49.579158960376,49.569693258963625,49.58862466178837,37.037037037037045
102400,TEL-PPO,45.0,46,baseline,49.655283307656646,49.65398621372874,49.656580401584556,37.037037037037045
106496,TEL-PPO,45.0,46,baseline,49.66529819648706,49.64755601063363,49.68304038234048,37.037037037037045
110592,TEL-PPO,45.0,46,baseline,49.64529087487612,49.66435723938038,49.626224510371856,37.037037037037045
114688,TEL-PPO,45.0,46,baseline,49.73818480549376,49.75032141432164,49.72604819666588,37.037037037037045
118784,TEL-PPO,45.0,46,baseline,49.58288376824926,49.62659210246046,49.53917543403806,37.037037037037045
122880,TEL-PPO,45.0,46,baseline,49.45905494270853,49.435089027509186,49.48302085790789,37.037037037037045
126976,TEL-PPO,45.0,46,baseline,49.613979612942735,49.61093631852406,49.61702290736141,37.037037037037045
131072,TEL-PPO,45.0,46,baseline,49.53688304824747,49.53337912913402,49.54038696736092,37.037037037037045
135168,TEL-PPO,45.0,46,baseline,49.44431462278591,49.44792503025375,49.44070421531807,37.037037037037045
139264,TEL-PPO,45.0,46,baseline,49.474237572401805,49.464317148551444,49.48415799625216,37.037037037037045
