step,method,q,seed,ablation,effort_mean,theoretical_effort
4714496,TEL-PPO,40.0,1024,baseline,62.93065931415187,54.6875
4718592,TEL-PPO,40.0,1024,baseline,63.067150376271414,54.6875
4718592,TEL-PPO,40.0,1024,baseline,63.067150376271414,54.6875
4718592,TEL-PPO,40.0,1024,baseline,63.067150376271414,54.6875
4722688,TEL-PPO,40.0,1024,baseline,63.30442349240182,54.6875
4722688,TEL-PPO,40.0,1024,baseline,63.30442349240182,54.6875
4722688,TEL-PPO,40.0,1024,baseline,63.30442349240182,54.6875
4726784,TEL-PPO,40.0,1024,baseline,63.25635436642908,54.6875
4726784,TEL-PPO,40.0,1024,baseline,63.25635436642908,54.6875
4726784,TEL-PPO,40.0,1024,baseline,63.25635436642908,54.6875
4730880,TEL-PPO,40.0,1024,baseline,63.08275226643314,54.6875
4730880,TEL-PPO,40.0,1024,baseline,63.08275226643314,54.6875
4730880,TEL-PPO,40.0,1024,baseline,63.08275226643314,54.6875
4734976,TEL-PPO,40.0,1024,baseline,63.31620115879929,54.6875
4734976,TEL-PPO,40.0,1024,baseline,63.31620115879929,54.6875
4734976,TEL-PPO,40.0,1024,baseline,63.31620115879929,54.6875
4739072,TEL-PPO,40.0,1024,baseline,63.28014295687892,54.6875
4739072,TEL-PPO,40.0,1024,baseline,63.28014295687892,54.6875
4739072,TEL-PPO,40.0,1024,baseline,63.28014295687892,54.6875
4743168,TEL-PPO,40.0,1024,baseline,63.336036907974595,54.6875
4743168,TEL-PPO,40.0,1024,baseline,63.336036907974595,54.6875
4743168,TEL-PPO,40.0,1024,baseline,63.336036907974595,54.6875
4747264,TEL-PPO,40.0,1024,baseline,63.127522402908625,54.6875
4747264,TEL-PPO,40.0,1024,baseline,63.127522402908625,54.6875
4747264,TEL-PPO,40.0,1024,baseline,63.127522402908625,54.6875
4751360,TEL-PPO,40.0,1024,baseline,63.10667330585409,54.6875
4751360,TEL-PPO,40.0,1024,baseline,63.10667330585409,54.6875
4751360,TEL-PPO,40.0,1024,baseline,63.10667330585409,54.6875
4755456,TEL-PPO,40.0,1024,baseline,62.993359425570816,54.6875
4755456,TEL-PPO,40.0,1024,baseline,62.993359425570816,54.6875
4755456,TEL-PPO,40.0,1024,baseline,62.993359425570816,54.6875
4759552,TEL-PPO,40.0,1024,baseline,63.10125353280456,54.6875
4759552,TEL-PPO,40.0,1024,baseline,63.10125353280456,54.6875
4759552,TEL-PPO,40.0,1024,baseline,63.10125353280456,54.6875
4763648,TEL-PPO,40.0,1024,baseline,62.963223337195714,54.6875
4763648,TEL-PPO,40.0,1024,baseline,62.963223337195714,54.6875
4763648,TEL-PPO,40.0,1024,baseline,62.963223337195714,54.6875
4767744,TEL-PPO,40.0,1024,baseline,62.90091264760122,54.6875
4767744,TEL-PPO,40.0,1024,baseline,62.90091264760122,54.6875
4767744,TEL-PPO,40.0,1024,baseline,62.90091264760122,54.6875
4771840,TEL-PPO,40.0,1024,baseline,62.98085162509223,54.6875
4771840,TEL-PPO,40.0,1024,baseline,62.98085162509223,54.6875
4771840,TEL-PPO,40.0,1024,baseline,62.98085162509223,54.6875
4775936,TEL-PPO,40.0,1024,baseline,62.87939370376989,54.6875
4775936,TEL-PPO,40.0,1024,baseline,62.87939370376989,54.6875
4775936,TEL-PPO,40.0,1024,baseline,62.87939370376989,54.6875
4780032,TEL-PPO,40.0,1024,baseline,62.54791630245745,54.6875
4780032,TEL-PPO,40.0,1024,baseline,62.54791630245745,54.6875
4780032,TEL-PPO,40.0,1024,baseline,62.54791630245745,54.6875
4784128,TEL-PPO,40.0,1024,baseline,62.93901751330114,54.6875
4784128,TEL-PPO,40.0,1024,baseline,62.93901751330114,54.6875
4784128,TEL-PPO,40.0,1024,baseline,62.93901751330114,54.6875
4788224,TEL-PPO,40.0,1024,baseline,62.5584580041469,54.6875
4788224,TEL-PPO,40.0,1024,baseline,62.5584580041469,54.6875
4788224,TEL-PPO,40.0,1024,baseline,62.5584580041469,54.6875
4792320,TEL-PPO,40.0,1024,baseline,62.670244591776424,54.6875
4792320,TEL-PPO,40.0,1024,baseline,62.670244591776424,54.6875
4792320,TEL-PPO,40.0,1024,baseline,62.670244591776424,54.6875
4796416,TEL-PPO,40.0,1024,baseline,62.757690038532004,54.6875
4796416,TEL-PPO,40.0,1024,baseline,62.757690038532004,54.6875
4796416,TEL-PPO,40.0,1024,baseline,62.757690038532004,54.6875
4800512,TEL-PPO,40.0,1024,baseline,62.68584057129925,54.6875
4800512,TEL-PPO,40.0,1024,baseline,62.68584057129925,54.6875
4800512,TEL-PPO,40.0,1024,baseline,62.68584057129925,54.6875
4804608,TEL-PPO,40.0,1024,baseline,62.576312608085644,54.6875
4804608,TEL-PPO,40.0,1024,baseline,62.576312608085644,54.6875
4804608,TEL-PPO,40.0,1024,baseline,62.576312608085644,54.6875
4808704,TEL-PPO,40.0,1024,baseline,62.73002002667635,54.6875
4808704,TEL-PPO,40.0,1024,baseline,62.73002002667635,54.6875
4808704,TEL-PPO,40.0,1024,baseline,62.73002002667635,54.6875
4812800,TEL-PPO,40.0,1024,baseline,62.77959170285616,54.6875
4812800,TEL-PPO,40.0,1024,baseline,62.77959170285616,54.6875
4812800,TEL-PPO,40.0,1024,baseline,62.77959170285616,54.6875
4816896,TEL-PPO,40.0,1024,baseline,62.77579673845325,54.6875
4816896,TEL-PPO,40.0,1024,baseline,62.77579673845325,54.6875
4816896,TEL-PPO,40.0,1024,baseline,62.77579673845325,54.6875
4820992,TEL-PPO,40.0,1024,baseline,62.99275306379417,54.6875
4820992,TEL-PPO,40.0,1024,baseline,62.99275306379417,54.6875
4820992,TEL-PPO,40.0,1024,baseline,62.99275306379417,54.6875
4825088,TEL-PPO,40.0,1024,baseline,63.03658157913011,54.6875
4825088,TEL-PPO,40.0,1024,baseline,63.03658157913011,54.6875
4825088,TEL-PPO,40.0,1024,baseline,63.03658157913011,54.6875
4829184,TEL-PPO,40.0,1024,baseline,63.21828985027971,54.6875
4829184,TEL-PPO,40.0,1024,baseline,63.21828985027971,54.6875
4829184,TEL-PPO,40.0,1024,baseline,63.21828985027971,54.6875
4833280,TEL-PPO,40.0,1024,baseline,63.269945880398154,54.6875
4833280,TEL-PPO,40.0,1024,baseline,63.269945880398154,54.6875
4833280,TEL-PPO,40.0,1024,baseline,63.269945880398154,54.6875
4837376,TEL-PPO,40.0,1024,baseline,63.10415142402053,54.6875
4837376,TEL-PPO,40.0,1024,baseline,63.10415142402053,54.6875
4837376,TEL-PPO,40.0,1024,baseline,63.10415142402053,54.6875
4841472,TEL-PPO,40.0,1024,baseline,63.129985845182134,54.6875
4841472,TEL-PPO,40.0,1024,baseline,63.129985845182134,54.6875
4841472,TEL-PPO,40.0,1024,baseline,63.129985845182134,54.6875
4845568,TEL-PPO,40.0,1024,baseline,63.21915518399328,54.6875
4845568,TEL-PPO,40.0,1024,baseline,63.21915518399328,54.6875
4845568,TEL-PPO,40.0,1024,baseline,63.21915518399328,54.6875
4849664,TEL-PPO,40.0,1024,baseline,63.35579797113317,54.6875
4849664,TEL-PPO,40.0,1024,baseline,63.35579797113317,54.6875
4849664,TEL-PPO,40.0,1024,baseline,63.35579797113317,54.6875
4853760,TEL-PPO,40.0,1024,baseline,63.18050166824831,54.6875
4853760,TEL-PPO,40.0,1024,baseline,63.18050166824831,54.6875
4853760,TEL-PPO,40.0,1024,baseline,63.18050166824831,54.6875
4857856,TEL-PPO,40.0,1024,baseline,63.12551102880386,54.6875
4857856,TEL-PPO,40.0,1024,baseline,63.12551102880386,54.6875
4857856,TEL-PPO,40.0,1024,baseline,63.12551102880386,54.6875
4861952,TEL-PPO,40.0,1024,baseline,63.29164534667497,54.6875
4861952,TEL-PPO,40.0,1024,baseline,63.29164534667497,54.6875
4861952,TEL-PPO,40.0,1024,baseline,63.29164534667497,54.6875
4866048,TEL-PPO,40.0,1024,baseline,63.36453509656712,54.6875
4866048,TEL-PPO,40.0,1024,baseline,63.36453509656712,54.6875
4866048,TEL-PPO,40.0,1024,baseline,63.36453509656712,54.6875
4870144,TEL-PPO,40.0,1024,baseline,63.47356614423918,54.6875
4870144,TEL-PPO,40.0,1024,baseline,63.47356614423918,54.6875
4870144,TEL-PPO,40.0,1024,baseline,63.47356614423918,54.6875
4874240,TEL-PPO,40.0,1024,baseline,63.68731319857758,54.6875
4874240,TEL-PPO,40.0,1024,baseline,63.68731319857758,54.6875
4874240,TEL-PPO,40.0,1024,baseline,63.68731319857758,54.6875
4878336,TEL-PPO,40.0,1024,baseline,63.735832569189455,54.6875
4878336,TEL-PPO,40.0,1024,baseline,63.735832569189455,54.6875
4878336,TEL-PPO,40.0,1024,baseline,63.735832569189455,54.6875
4882432,TEL-PPO,40.0,1024,baseline,63.47003627382212,54.6875
4882432,TEL-PPO,40.0,1024,baseline,63.47003627382212,54.6875
4882432,TEL-PPO,40.0,1024,baseline,63.47003627382212,54.6875
4886528,TEL-PPO,40.0,1024,baseline,63.291462987195665,54.6875
4886528,TEL-PPO,40.0,1024,baseline,63.291462987195665,54.6875
4886528,TEL-PPO,40.0,1024,baseline,63.291462987195665,54.6875
4890624,TEL-PPO,40.0,1024,baseline,63.47605158248918,54.6875
4890624,TEL-PPO,40.0,1024,baseline,63.47605158248918,54.6875
4890624,TEL-PPO,40.0,1024,baseline,63.47605158248918,54.6875
4894720,TEL-PPO,40.0,1024,baseline,63.273974689655056,54.6875
4894720,TEL-PPO,40.0,1024,baseline,63.273974689655056,54.6875
4894720,TEL-PPO,40.0,1024,baseline,63.273974689655056,54.6875
4898816,TEL-PPO,40.0,1024,baseline,63.410724381916225,54.6875
4898816,TEL-PPO,40.0,1024,baseline,63.410724381916225,54.6875
4898816,TEL-PPO,40.0,1024,baseline,63.410724381916225,54.6875
4902912,TEL-PPO,40.0,1024,baseline,63.35911365179342,54.6875
4902912,TEL-PPO,40.0,1024,baseline,63.35911365179342,54.6875
4902912,TEL-PPO,40.0,1024,baseline,63.35911365179342,54.6875
4907008,TEL-PPO,40.0,1024,baseline,63.2515048268252,54.6875
4907008,TEL-PPO,40.0,1024,baseline,63.2515048268252,54.6875
4907008,TEL-PPO,40.0,1024,baseline,63.2515048268252,54.6875
4911104,TEL-PPO,40.0,1024,baseline,63.68494098773222,54.6875
4911104,TEL-PPO,40.0,1024,baseline,63.68494098773222,54.6875
4911104,TEL-PPO,40.0,1024,baseline,63.68494098773222,54.6875
4915200,TEL-PPO,40.0,1024,baseline,63.53740581683819,54.6875
4915200,TEL-PPO,40.0,1024,baseline,63.53740581683819,54.6875
4915200,TEL-PPO,40.0,1024,baseline,63.53740581683819,54.6875
4919296,TEL-PPO,40.0,1024,baseline,63.75709275249393,54.6875
4919296,TEL-PPO,40.0,1024,baseline,63.75709275249393,54.6875
4919296,TEL-PPO,40.0,1024,baseline,63.75709275249393,54.6875
4923392,TEL-PPO,40.0,1024,baseline,64.07025678874913,54.6875
4923392,TEL-PPO,40.0,1024,baseline,64.07025678874913,54.6875
4923392,TEL-PPO,40.0,1024,baseline,64.07025678874913,54.6875
4927488,TEL-PPO,40.0,1024,baseline,63.69612494483601,54.6875
4927488,TEL-PPO,40.0,1024,baseline,63.69612494483601,54.6875
4927488,TEL-PPO,40.0,1024,baseline,63.69612494483601,54.6875
4931584,TEL-PPO,40.0,1024,baseline,63.9650684590452,54.6875
4931584,TEL-PPO,40.0,1024,baseline,63.9650684590452,54.6875
4931584,TEL-PPO,40.0,1024,baseline,63.9650684590452,54.6875
4935680,TEL-PPO,40.0,1024,baseline,64.37964103976267,54.6875
4935680,TEL-PPO,40.0,1024,baseline,64.37964103976267,54.6875
4935680,TEL-PPO,40.0,1024,baseline,64.37964103976267,54.6875
4939776,TEL-PPO,40.0,1024,baseline,64.40851995022983,54.6875
4939776,TEL-PPO,40.0,1024,baseline,64.40851995022983,54.6875
4939776,TEL-PPO,40.0,1024,baseline,64.40851995022983,54.6875
4943872,TEL-PPO,40.0,1024,baseline,64.38501127623016,54.6875
4943872,TEL-PPO,40.0,1024,baseline,64.38501127623016,54.6875
4943872,TEL-PPO,40.0,1024,baseline,64.38501127623016,54.6875
4947968,TEL-PPO,40.0,1024,baseline,64.2772047882901,54.6875
4947968,TEL-PPO,40.0,1024,baseline,64.2772047882901,54.6875
4947968,TEL-PPO,40.0,1024,baseline,64.2772047882901,54.6875
4952064,TEL-PPO,40.0,1024,baseline,64.23992225900294,54.6875
4952064,TEL-PPO,40.0,1024,baseline,64.23992225900294,54.6875
4952064,TEL-PPO,40.0,1024,baseline,64.23992225900294,54.6875
4956160,TEL-PPO,40.0,1024,baseline,64.13984449440622,54.6875
4956160,TEL-PPO,40.0,1024,baseline,64.13984449440622,54.6875
4956160,TEL-PPO,40.0,1024,baseline,64.13984449440622,54.6875
4960256,TEL-PPO,40.0,1024,baseline,64.29044986469677,54.6875
4960256,TEL-PPO,40.0,1024,baseline,64.29044986469677,54.6875
4960256,TEL-PPO,40.0,1024,baseline,64.29044986469677,54.6875
4964352,TEL-PPO,40.0,1024,baseline,64.41609356272951,54.6875
4964352,TEL-PPO,40.0,1024,baseline,64.41609356272951,54.6875
4964352,TEL-PPO,40.0,1024,baseline,64.41609356272951,54.6875
4968448,TEL-PPO,40.0,1024,baseline,64.04404547298327,54.6875
4968448,TEL-PPO,40.0,1024,baseline,64.04404547298327,54.6875
4968448,TEL-PPO,40.0,1024,baseline,64.04404547298327,54.6875
4972544,TEL-PPO,40.0,1024,baseline,64.09780059801415,54.6875
4972544,TEL-PPO,40.0,1024,baseline,64.09780059801415,54.6875
4972544,TEL-PPO,40.0,1024,baseline,64.09780059801415,54.6875
4976640,TEL-PPO,40.0,1024,baseline,63.98435243591658,54.6875
4976640,TEL-PPO,40.0,1024,baseline,63.98435243591658,54.6875
4976640,TEL-PPO,40.0,1024,baseline,63.98435243591658,54.6875
4980736,TEL-PPO,40.0,1024,baseline,63.99415281973778,54.6875
4980736,TEL-PPO,40.0,1024,baseline,63.99415281973778,54.6875
4980736,TEL-PPO,40.0,1024,baseline,63.99415281973778,54.6875
4984832,TEL-PPO,40.0,1024,baseline,64.156927614007,54.6875
4984832,TEL-PPO,40.0,1024,baseline,64.156927614007,54.6875
4984832,TEL-PPO,40.0,1024,baseline,64.156927614007,54.6875
4988928,TEL-PPO,40.0,1024,baseline,64.03891127882515,54.6875
4988928,TEL-PPO,40.0,1024,baseline,64.03891127882515,54.6875
4988928,TEL-PPO,40.0,1024,baseline,64.03891127882515,54.6875
4993024,TEL-PPO,40.0,1024,baseline,64.36466502118856,54.6875
4993024,TEL-PPO,40.0,1024,baseline,64.36466502118856,54.6875
4993024,TEL-PPO,40.0,1024,baseline,64.36466502118856,54.6875
4997120,TEL-PPO,40.0,1024,baseline,64.02819750132028,54.6875
4997120,TEL-PPO,40.0,1024,baseline,64.02819750132028,54.6875
4997120,TEL-PPO,40.0,1024,baseline,64.02819750132028,54.6875
5001216,TEL-PPO,40.0,1024,baseline,63.97111952025438,54.6875
5001216,TEL-PPO,40.0,1024,baseline,63.97111952025438,54.6875
5001216,TEL-PPO,40.0,1024,baseline,63.97111952025438,54.6875
5005312,TEL-PPO,40.0,1024,baseline,64.29646771680581,54.6875
5005312,TEL-PPO,40.0,1024,baseline,64.29646771680581,54.6875
5005312,TEL-PPO,40.0,1024,baseline,64.29646771680581,54.6875
5009408,TEL-PPO,40.0,1024,baseline,64.04368817387156,54.6875
5009408,TEL-PPO,40.0,1024,baseline,64.04368817387156,54.6875
5009408,TEL-PPO,40.0,1024,baseline,64.04368817387156,54.6875
5013504,TEL-PPO,40.0,1024,baseline,63.837940619327085,54.6875
5013504,TEL-PPO,40.0,1024,baseline,63.837940619327085,54.6875
5013504,TEL-PPO,40.0,1024,baseline,63.837940619327085,54.6875
5017600,TEL-PPO,40.0,1024,baseline,63.89603357249872,54.6875
5017600,TEL-PPO,40.0,1024,baseline,63.89603357249872,54.6875
5017600,TEL-PPO,40.0,1024,baseline,63.89603357249872,54.6875
5021696,TEL-PPO,40.0,1024,baseline,63.723432176746414,54.6875
5021696,TEL-PPO,40.0,1024,baseline,63.723432176746414,54.6875
5021696,TEL-PPO,40.0,1024,baseline,63.723432176746414,54.6875
5025792,TEL-PPO,40.0,1024,baseline,63.52322006272142,54.6875
5025792,TEL-PPO,40.0,1024,baseline,63.52322006272142,54.6875
5025792,TEL-PPO,40.0,1024,baseline,63.52322006272142,54.6875
5029888,TEL-PPO,40.0,1024,baseline,63.5229192078114,54.6875
5029888,TEL-PPO,40.0,1024,baseline,63.5229192078114,54.6875
5029888,TEL-PPO,40.0,1024,baseline,63.5229192078114,54.6875
5033984,TEL-PPO,40.0,1024,baseline,63.627181773073914,54.6875
5033984,TEL-PPO,40.0,1024,baseline,63.627181773073914,54.6875
5033984,TEL-PPO,40.0,1024,baseline,63.627181773073914,54.6875
5038080,TEL-PPO,40.0,1024,baseline,63.502927262336044,54.6875
5038080,TEL-PPO,40.0,1024,baseline,63.502927262336044,54.6875
5038080,TEL-PPO,40.0,1024,baseline,63.502927262336044,54.6875
5042176,TEL-PPO,40.0,1024,baseline,63.74126872839399,54.6875
5042176,TEL-PPO,40.0,1024,baseline,63.74126872839399,54.6875
5042176,TEL-PPO,40.0,1024,baseline,63.74126872839399,54.6875
5046272,TEL-PPO,40.0,1024,baseline,63.81698906002573,54.6875
5046272,TEL-PPO,40.0,1024,baseline,63.81698906002573,54.6875
5046272,TEL-PPO,40.0,1024,baseline,63.81698906002573,54.6875
5050368,TEL-PPO,40.0,1024,baseline,63.75598722230643,54.6875
5050368,TEL-PPO,40.0,1024,baseline,63.75598722230643,54.6875
5050368,TEL-PPO,40.0,1024,baseline,63.75598722230643,54.6875
5054464,TEL-PPO,40.0,1024,baseline,63.721052512060794,54.6875
5054464,TEL-PPO,40.0,1024,baseline,63.721052512060794,54.6875
5054464,TEL-PPO,40.0,1024,baseline,63.721052512060794,54.6875
5058560,TEL-PPO,40.0,1024,baseline,63.73412738507619,54.6875
5058560,TEL-PPO,40.0,1024,baseline,63.73412738507619,54.6875
5058560,TEL-PPO,40.0,1024,baseline,63.73412738507619,54.6875
5062656,TEL-PPO,40.0,1024,baseline,63.80679467180737,54.6875
5062656,TEL-PPO,40.0,1024,baseline,63.80679467180737,54.6875
5062656,TEL-PPO,40.0,1024,baseline,63.80679467180737,54.6875
5066752,TEL-PPO,40.0,1024,baseline,63.95243642711999,54.6875
5066752,TEL-PPO,40.0,1024,baseline,63.95243642711999,54.6875
5066752,TEL-PPO,40.0,1024,baseline,63.95243642711999,54.6875
5070848,TEL-PPO,40.0,1024,baseline,63.81545910751446,54.6875
5070848,TEL-PPO,40.0,1024,baseline,63.81545910751446,54.6875
5070848,TEL-PPO,40.0,1024,baseline,63.81545910751446,54.6875
5074944,TEL-PPO,40.0,1024,baseline,63.62661575665695,54.6875
5074944,TEL-PPO,40.0,1024,baseline,63.62661575665695,54.6875
5074944,TEL-PPO,40.0,1024,baseline,63.62661575665695,54.6875
5079040,TEL-PPO,40.0,1024,baseline,63.73916179360814,54.6875
5079040,TEL-PPO,40.0,1024,baseline,63.73916179360814,54.6875
5079040,TEL-PPO,40.0,1024,baseline,63.73916179360814,54.6875
5083136,TEL-PPO,40.0,1024,baseline,63.57489916402851,54.6875
5083136,TEL-PPO,40.0,1024,baseline,63.57489916402851,54.6875
5083136,TEL-PPO,40.0,1024,baseline,63.57489916402851,54.6875
5087232,TEL-PPO,40.0,1024,baseline,63.53397284029054,54.6875
5087232,TEL-PPO,40.0,1024,baseline,63.53397284029054,54.6875
5087232,TEL-PPO,40.0,1024,baseline,63.53397284029054,54.6875
5091328,TEL-PPO,40.0,1024,baseline,64.14563979441299,54.6875
5091328,TEL-PPO,40.0,1024,baseline,64.14563979441299,54.6875
5091328,TEL-PPO,40.0,1024,baseline,64.14563979441299,54.6875
5095424,TEL-PPO,40.0,1024,baseline,63.99753357702861,54.6875
5095424,TEL-PPO,40.0,1024,baseline,63.99753357702861,54.6875
5095424,TEL-PPO,40.0,1024,baseline,63.99753357702861,54.6875
5099520,TEL-PPO,40.0,1024,baseline,63.88288153335452,54.6875
5099520,TEL-PPO,40.0,1024,baseline,63.88288153335452,54.6875
5099520,TEL-PPO,40.0,1024,baseline,63.88288153335452,54.6875
5103616,TEL-PPO,40.0,1024,baseline,63.97124298382545,54.6875
5103616,TEL-PPO,40.0,1024,baseline,63.97124298382545,54.6875
5103616,TEL-PPO,40.0,1024,baseline,63.97124298382545,54.6875
5107712,TEL-PPO,40.0,1024,baseline,64.02576255425811,54.6875
5107712,TEL-PPO,40.0,1024,baseline,64.02576255425811,54.6875
5107712,TEL-PPO,40.0,1024,baseline,64.02576255425811,54.6875
5111808,TEL-PPO,40.0,1024,baseline,64.11994201317425,54.6875
5111808,TEL-PPO,40.0,1024,baseline,64.11994201317425,54.6875
5111808,TEL-PPO,40.0,1024,baseline,64.11994201317425,54.6875
5115904,TEL-PPO,40.0,1024,baseline,64.07035182230176,54.6875
5115904,TEL-PPO,40.0,1024,baseline,64.07035182230176,54.6875
5115904,TEL-PPO,40.0,1024,baseline,64.07035182230176,54.6875
5120000,TEL-PPO,40.0,1024,baseline,64.11991229699944,54.6875
5120000,TEL-PPO,40.0,1024,baseline,64.11991229699944,54.6875
5120000,TEL-PPO,40.0,1024,baseline,64.11991229699944,54.6875
5124096,TEL-PPO,40.0,1024,baseline,64.14181173779068,54.6875
5124096,TEL-PPO,40.0,1024,baseline,64.14181173779068,54.6875
5124096,TEL-PPO,40.0,1024,baseline,64.14181173779068,54.6875
5128192,TEL-PPO,40.0,1024,baseline,64.23549671936773,54.6875
5128192,TEL-PPO,40.0,1024,baseline,64.23549671936773,54.6875
5128192,TEL-PPO,40.0,1024,baseline,64.23549671936773,54.6875
5132288,TEL-PPO,40.0,1024,baseline,64.02728684339664,54.6875
5132288,TEL-PPO,40.0,1024,baseline,64.02728684339664,54.6875
5132288,TEL-PPO,40.0,1024,baseline,64.02728684339664,54.6875
5136384,TEL-PPO,40.0,1024,baseline,64.41383762098843,54.6875
5136384,TEL-PPO,40.0,1024,baseline,64.41383762098843,54.6875
5136384,TEL-PPO,40.0,1024,baseline,64.41383762098843,54.6875
5140480,TEL-PPO,40.0,1024,baseline,64.31704461062343,54.6875
5140480,TEL-PPO,40.0,1024,baseline,64.31704461062343,54.6875
5140480,TEL-PPO,40.0,1024,baseline,64.31704461062343,54.6875
5144576,TEL-PPO,40.0,1024,baseline,64.5908541334793,54.6875
5144576,TEL-PPO,40.0,1024,baseline,64.5908541334793,54.6875
5144576,TEL-PPO,40.0,1024,baseline,64.5908541334793,54.6875
5148672,TEL-PPO,40.0,1024,baseline,64.48282486386611,54.6875
5148672,TEL-PPO,40.0,1024,baseline,64.48282486386611,54.6875
5148672,TEL-PPO,40.0,1024,baseline,64.48282486386611,54.6875
5152768,TEL-PPO,40.0,1024,baseline,64.43018720950913,54.6875
5152768,TEL-PPO,40.0,1024,baseline,64.43018720950913,54.6875
5152768,TEL-PPO,40.0,1024,baseline,64.43018720950913,54.6875
5156864,TEL-PPO,40.0,1024,baseline,64.8377374899573,54.6875
5156864,TEL-PPO,40.0,1024,baseline,64.8377374899573,54.6875
5156864,TEL-PPO,40.0,1024,baseline,64.8377374899573,54.6875
5160960,TEL-PPO,40.0,1024,baseline,64.48605722980571,54.6875
5160960,TEL-PPO,40.0,1024,baseline,64.48605722980571,54.6875
5160960,TEL-PPO,40.0,1024,baseline,64.48605722980571,54.6875
5165056,TEL-PPO,40.0,1024,baseline,64.76437615044398,54.6875
5165056,TEL-PPO,40.0,1024,baseline,64.76437615044398,54.6875
5165056,TEL-PPO,40.0,1024,baseline,64.76437615044398,54.6875
5169152,TEL-PPO,40.0,1024,baseline,64.28691373346376,54.6875
5169152,TEL-PPO,40.0,1024,baseline,64.28691373346376,54.6875
5169152,TEL-PPO,40.0,1024,baseline,64.28691373346376,54.6875
5173248,TEL-PPO,40.0,1024,baseline,64.3595751025716,54.6875
5173248,TEL-PPO,40.0,1024,baseline,64.3595751025716,54.6875
5173248,TEL-PPO,40.0,1024,baseline,64.3595751025716,54.6875
5177344,TEL-PPO,40.0,1024,baseline,64.38387568481266,54.6875
5177344,TEL-PPO,40.0,1024,baseline,64.38387568481266,54.6875
5177344,TEL-PPO,40.0,1024,baseline,64.38387568481266,54.6875
5181440,TEL-PPO,40.0,1024,baseline,64.44080438697718,54.6875
5181440,TEL-PPO,40.0,1024,baseline,64.44080438697718,54.6875
5181440,TEL-PPO,40.0,1024,baseline,64.44080438697718,54.6875
5185536,TEL-PPO,40.0,1024,baseline,64.44749122671786,54.6875
5185536,TEL-PPO,40.0,1024,baseline,64.44749122671786,54.6875
5185536,TEL-PPO,40.0,1024,baseline,64.44749122671786,54.6875
5189632,TEL-PPO,40.0,1024,baseline,64.29710013885052,54.6875
5189632,TEL-PPO,40.0,1024,baseline,64.29710013885052,54.6875
5189632,TEL-PPO,40.0,1024,baseline,64.29710013885052,54.6875
